sub_id,query_id,dataset,op_count_filter,op_count_join,op_count_traversal,op_count_aggregate,op_count_map,ast_depth,has_traversal,max_hops,input_cardinality_log,output_cardinality_log,selectivity,avg_degree,max_degree,degree_skew,num_projected_columns,has_index,join_fanout,estimated_shuffle_bytes_log,estimated_traversal_ops,hist_avg_runtime_ms,hist_runtime_variance,num_tables_joined,sql_median_ms,sql_std_ms,graph_median_ms,graph_std_ms,speedup,label,label_source,sql_status,graph_status,sql_failures,graph_failures,fallback_applied,fallback_reason,semantic_penalty,source_row_id
sub_0_r0,q_snb_real_0149,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,30.96,0.82,59.49,2.15,0.52,SQL,real_measurement,,,,,,,,de50210b0d40d174ee02a3c2b2b1fc41eb4c1a88681b3e12814498ab22870498
sub_1_r0,q_snb_real_0149,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,136.67,1.8,410.01,0.0,0.333,SQL,real_measurement,,,,,,,,89716844712fe615fef9a92fd8db57e7980291168268504d231e4b8adb395370
sub_0_r0,q_snb_real_0150,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,32.97,0.19,58.06,0.96,0.568,SQL,real_measurement,,,,,,,,9510c0d476381e33d6a606fed6022a91051fb3fac9c171f0412b3e12a4fc7ffb
sub_1_r0,q_snb_real_0150,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,138.16,11.76,414.48,0.0,0.333,SQL,real_measurement,,,,,,,,ad385896690cfb348555740274f684024c49ca3bf08c5eef0c57ae6f52d20544
sub_0_r0,q_snb_real_0151,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,28.6,0.45,54.68,1.08,0.523,SQL,real_measurement,,,,,,,,da8af859323988b0a226f5086c29538679a92703581ae591793fbf3db73792ae
sub_1_r0,q_snb_real_0151,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,88.77,4.03,266.31,0.0,0.333,SQL,real_measurement,,,,,,,,fef3d76133da49248891fffccb11d7cebce9d601775aff506cb7d6ef49ec10c5
sub_0_r0,q_snb_real_0152,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,34.16,3.09,62.1,2.84,0.55,SQL,real_measurement,,,,,,,,d772e1a2b081fc57cc3985e515e9adab89e7facf106232764254be7ab00f41e8
sub_1_r0,q_snb_real_0152,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,115.34,6.88,346.02,0.0,0.333,SQL,real_measurement,,,,,,,,6fd053405e8b38a72b072e8ac3bb6494c1ef09a35aa7a3e0bde57ada2d2521ef
sub_0_r0,q_snb_real_0153,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,38.55,4.56,66.17,5.89,0.583,SQL,real_measurement,,,,,,,,aeadb3da9ac3dddbcd95b8bbe7d91a55ffa991a80f74ae8629693c1f3a81fcd1
sub_1_r0,q_snb_real_0153,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,147.42,17.04,442.26,0.0,0.333,SQL,real_measurement,,,,,,,,b802b157b07264708edbe5c0a1a6f7a563469b5c54fad58cd3089b589d568109
sub_0_r0,q_snb_real_0154,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,29.85,0.15,67.01,2.99,0.445,SQL,real_measurement,,,,,,,,d2e6c1c3179561241c0e8c17bfe044a1a640372b8158db5f50537c73cc4f41c4
sub_1_r0,q_snb_real_0154,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,89.86,2.63,269.58,0.0,0.333,SQL,real_measurement,,,,,,,,46beeabe5d9d32260940bc537681b3e61b8b5c06bf72d14580d2a01be5c9a5b4
sub_0_r0,q_snb_real_0155,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,34.49,2.0,58.75,2.99,0.587,SQL,real_measurement,,,,,,,,862662604133756f68ff3ec4c8ae7763abf2d80df1be7b60a6b89a75046cd1ed
sub_1_r0,q_snb_real_0155,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,129.71,2.69,389.13,0.0,0.333,SQL,real_measurement,,,,,,,,030d7074f2689e0e7a25f97babac6df76ac8f6e2d936989b68a5c8f1185422ce
sub_0_r0,q_snb_real_0156,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,38.57,2.66,57.48,3.8,0.671,SQL,real_measurement,,,,,,,,887939b47595f9230caba4297a28e6bc4fde8d1f720bf6ae7f30590cdf0621c1
sub_1_r0,q_snb_real_0156,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,127.45,17.12,382.35,0.0,0.333,SQL,real_measurement,,,,,,,,f33657150d8037253a0ecaf4c2d4063f6d10a9d8868b81cbb2a5d3b1ddce5f36
sub_0_r0,q_snb_real_0157,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,32.69,0.22,56.8,1.16,0.576,SQL,real_measurement,,,,,,,,5c647910409a68fc148c0e844d1adbd8270d10002db826f9dbed91c1cf72a08d
sub_1_r0,q_snb_real_0157,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,86.55,7.25,259.65,0.0,0.333,SQL,real_measurement,,,,,,,,b60c33ad030aa01721a5da80812228449e243a2f451a8716ea1199f5c9d5a06b
sub_0_r0,q_snb_real_0158,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,30.19,0.03,63.34,3.39,0.477,SQL,real_measurement,,,,,,,,3341937937f6b36c3dc30b00bdda5fc7aa569febbcb5c480e48ffb2746ecb523
sub_1_r0,q_snb_real_0158,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,150.04,12.24,450.12,0.0,0.333,SQL,real_measurement,,,,,,,,683dc6d2f263c49bbb4f62f8a082e6fe716ed97134c5bd9dfa5dae558873bb8f
sub_0_r0,q_snb_real_0159,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,37.12,3.82,100.0,1.9,0.371,SQL,real_measurement,,,,,,,,0b8d0d1efa1f3b51764d1935e355474312dfddd9f143b49835d9819d851f9d6b
sub_1_r0,q_snb_real_0159,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,125.23,14.18,375.69,0.0,0.333,SQL,real_measurement,,,,,,,,07c69755e7cb33c16e2177d69c0780eb7432440582a0f2b7dca393b26636287b
sub_0_r0,q_snb_real_0160,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,33.8,1.15,63.05,1.73,0.536,SQL,real_measurement,,,,,,,,4fa97f50500e6a6ee359aff43f28ad12e697c12ec450ea0c88533901172cb464
sub_1_r0,q_snb_real_0160,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,100.42,17.42,301.26,0.0,0.333,SQL,real_measurement,,,,,,,,fff4643ed0f092b3d18d0306cb546d4c0e6264d2acb9b5abe5f4ddd9217c2bbb
sub_0_r0,q_snb_real_0161,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,35.88,3.35,72.19,4.73,0.497,SQL,real_measurement,,,,,,,,576666dae45082c86f51d3cea76764cd338ac7d34ee0aeda1a3faa7eea5652e3
sub_1_r0,q_snb_real_0161,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,170.26,31.35,510.78,0.0,0.333,SQL,real_measurement,,,,,,,,2b4caf3d3cddf4b9a7f13463c381b6fea58e70fd53a1fae5e719c169e0f91abe
sub_0_r0,q_snb_real_0162,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,34.85,3.55,58.9,2.58,0.592,SQL,real_measurement,,,,,,,,c06cad44974f05aba94579c854e0b057846446318b6ef54fb153090e20b34794
sub_1_r0,q_snb_real_0162,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,106.52,1.07,319.56,0.0,0.333,SQL,real_measurement,,,,,,,,e62d6ac256868f2543a994f45007e353a08cdf295cb47e2c04c78ac76bd24de3
sub_0_r0,q_snb_real_0163,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,30.31,0.29,57.45,4.54,0.528,SQL,real_measurement,,,,,,,,daf884c86894802405a1ea151720d1652ce4daf7b114494a3736a779d062f32a
sub_1_r0,q_snb_real_0163,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,83.65,0.41,250.95,0.0,0.333,SQL,real_measurement,,,,,,,,2c3ed5d46483c0d223ed08ddfff2ce50f95902523f5e54ee985fa6ea3abe2e4d
sub_0_r0,q_snb_real_0164,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,30.04,0.13,83.76,15.94,0.359,SQL,real_measurement,,,,,,,,a32a8b3d600c2e5c072879a99d70f9a72b08caadf424e1296d16fa03cef2577f
sub_1_r0,q_snb_real_0164,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,129.48,11.03,388.44,0.0,0.333,SQL,real_measurement,,,,,,,,34aee0930780c794fa6c5ac4972634374b731b6c74ec78c756e53ec3264be39f
sub_0_r0,q_snb_real_0165,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,29.2,0.42,61.08,0.87,0.478,SQL,real_measurement,,,,,,,,8b934cdc4e24d2d1fa9536ce0620d41056fc0c1b83a3b23dd187bcf7b85e0551
sub_1_r0,q_snb_real_0165,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,127.43,4.2,382.29,0.0,0.333,SQL,real_measurement,,,,,,,,735bf16c8faaf93593cef886b77ce1a31704901a08d604a2ecfcab0ca285aa78
sub_0_r0,q_snb_real_0166,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,40.52,1.19,73.81,9.33,0.549,SQL,real_measurement,,,,,,,,a8c0c7fc865b98defd1ce16e6a1f0800e66d4c1b445e124ba448142b5410b202
sub_1_r0,q_snb_real_0166,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,72.97,3.09,218.91,0.0,0.333,SQL,real_measurement,,,,,,,,6374ad029575855030c1fb0ec6cb673c1208d57a3ef98dcb92125716f4c65b67
sub_0_r0,q_snb_real_0167,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,34.41,0.04,56.18,1.0,0.612,SQL,real_measurement,,,,,,,,ea529655395252639dc817da6ebc63caa1616408e11c6923a8c860f49bad73c5
sub_1_r0,q_snb_real_0167,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,153.53,13.97,460.59,0.0,0.333,SQL,real_measurement,,,,,,,,3cc18a1548da823b7c797c08c7cd90663ba006619ffccf5a53829a4f70f6434c
sub_0_r0,q_snb_real_0168,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,33.0,0.15,89.45,14.54,0.369,SQL,real_measurement,,,,,,,,a23474597039baea015f9c80d7331a5f3b991e9ca49b4e69521ff75d0b80165a
sub_1_r0,q_snb_real_0168,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,121.55,2.46,364.65,0.0,0.333,SQL,real_measurement,,,,,,,,eddc29b9fabe830b14e53c80d8dc754179085b43aa42a720dfbf9c170d5b0c00
sub_0_r0,q_snb_real_0169,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,35.72,3.45,85.18,14.23,0.419,SQL,real_measurement,,,,,,,,971fa9a7a81593e7818a895bea9ddcacb393d63d8ad9672e5edca173594bf4f2
sub_1_r0,q_snb_real_0169,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,67.33,3.35,201.99,0.0,0.333,SQL,real_measurement,,,,,,,,53db20011392a734d532c6ebedd9af8aea3e4ae1b823397b198f0b399558f9e8
sub_0_r0,q_snb_real_0170,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,36.28,3.09,74.67,4.5,0.486,SQL,real_measurement,,,,,,,,cf7585c2e33eeeec025c980eae7b4d615c3ca9186e68400b0b75858bbc462345
sub_1_r0,q_snb_real_0170,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,126.88,7.33,380.64,0.0,0.333,SQL,real_measurement,,,,,,,,c5bc8869a769e84f64d4b8879d2d5ce04f408df43a060f4573ca6e2f19c695d5
sub_0_r0,q_snb_real_0171,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,34.73,3.22,73.92,6.82,0.47,SQL,real_measurement,,,,,,,,3a400d192959528e90ce48f8a5258300e89cbb4c2292fde63fae49632a5993cd
sub_1_r0,q_snb_real_0171,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,112.6,1.01,337.8,0.0,0.333,SQL,real_measurement,,,,,,,,009c2c7aff08f2b4437537406d7fdf6307a0d0da724efdb2401ae73bff2f6b5d
sub_0_r0,q_snb_real_0172,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,34.93,0.9,82.04,8.98,0.426,SQL,real_measurement,,,,,,,,35f15961104800df37aa6c416b74fa1e2b8b3dd570e0cd3a6c27df3dbf7e312b
sub_1_r0,q_snb_real_0172,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,76.79,1.13,230.37,0.0,0.333,SQL,real_measurement,,,,,,,,92bf7ffed5dc425d611b8a1e9ac27991edfad5988626e5f25807fb808e739183
sub_0_r0,q_snb_real_0173,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,31.85,2.45,118.5,20.26,0.269,SQL,real_measurement,,,,,,,,e922b03f6c22f06b05fc543647ee02fcca71e7aabd5e46332298eae07ae1ae0f
sub_1_r0,q_snb_real_0173,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,125.27,4.82,375.81,0.0,0.333,SQL,real_measurement,,,,,,,,d20bc26c862dee33429d1c96eee01527c6b7a55dae81c5c8a1f3ba1782bd3a80
sub_0_r0,q_snb_real_0174,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,37.65,2.87,74.14,10.84,0.508,SQL,real_measurement,,,,,,,,a5d46271d88d41434f9e1b004b9f6a75038db3a6c7438bad7be9f1692f3511b2
sub_1_r0,q_snb_real_0174,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,136.88,3.45,410.64,0.0,0.333,SQL,real_measurement,,,,,,,,9e0366c56ef571f71a903c3b1ff7dc90df6e8d0bdb8a595e3c0e955067b6a904
sub_0_r0,q_snb_real_0175,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,58.72,8.4,76.08,9.84,0.772,SQL,real_measurement,,,,,,,,1a8ed0d9cb344e5f670bab34b67dd47635a4d0faa29c47136af14f022c74b028
sub_1_r0,q_snb_real_0175,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,98.52,2.44,295.56,0.0,0.333,SQL,real_measurement,,,,,,,,8f7d96003cea30374e0683f3c02edab21b4df742556956188efe9507ef594657
sub_0_r0,q_snb_real_0176,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,48.76,1.31,108.05,10.8,0.451,SQL,real_measurement,,,,,,,,d7f79c1343612fb50ad7574add3d49199f6d7b0382d279cd76d8810de25cbfca
sub_1_r0,q_snb_real_0176,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,180.25,14.1,540.75,0.0,0.333,SQL,real_measurement,,,,,,,,2f0a77a968cfe06c56fad44af9e3f9378f7b92c571e4f8774497b3b7c6653b66
sub_0_r0,q_snb_real_0177,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,41.44,3.49,90.1,10.37,0.46,SQL,real_measurement,,,,,,,,5ed0636b5556503a5260d7de37a7fd8ce2463a3e4e6a020791d97ec3a7542544
sub_1_r0,q_snb_real_0177,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,109.67,0.02,329.01,0.0,0.333,SQL,real_measurement,,,,,,,,04a0c7fc826d03ddbb49ca9ccdadc62e8303e5a00c9a08fda065594d0fc01c1c
sub_0_r0,q_snb_real_0178,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,67.88,3.35,86.65,3.93,0.783,SQL,real_measurement,,,,,,,,8af2d9b5438de21e3859209c1008b3c9948ee4e7965751c0298c29ae9b85ba69
sub_1_r0,q_snb_real_0178,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,127.42,4.38,382.26,0.0,0.333,SQL,real_measurement,,,,,,,,1bb6415e6b7110ec9da201b0d6990dd8134830b5fd128ec8f98efde2164494e1
sub_0_r0,q_snb_real_0179,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,49.35,0.92,87.05,6.07,0.567,SQL,real_measurement,,,,,,,,92cc36c6b60edce71a81eb8d25ca3c66e19d61e6b830d7b49b3ec60ee567dcea
sub_1_r0,q_snb_real_0179,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,278.94,19.21,836.82,0.0,0.333,SQL,real_measurement,,,,,,,,bf75b6ebdde40cef9600a0f9fa0e9323e43bb4162da0714604ef4b8657cf8a99
